R=gotten.2	0.00748
R=near-monopoly.2	0.00748
R~near-monopoly	0.00748
_^has^gotten	0.00748
_^may^purchase^more	0.00748
_^may^purchase^more^NE	0.00748
_^with^near-monopoly	0.00748
_^with^near-monopoly^power	0.00748
_^with^near-monopoly^power^.	0.00748
and^ruled^_	0.00748
and^ruled^_^with	0.00748
and^ruled^_^with^near-monopoly	0.00748
market^and^ruled^_	0.00748
market^and^ruled^_^with	0.00748
ruled^_^with	0.00748
ruled^_^with^near-monopoly	0.00748
ruled^_^with^near-monopoly^power	0.00748
said^_^may^purchase^more	0.00748
R~calling	0.00749
's^operations^while^_	0.00751
's^operations^while^_^attempted	0.00751
R=attempted.1	0.00751
R=conclude.3	0.00751
R=interested.2	0.00751
R=purchasing.4	0.00751
R=reorganization.5	0.00751
R~attempted	0.00751
R~purchasing	0.00751
The^bank^says^_	0.00751
The^bank^says^_^is	0.00751
_^attempted^to	0.00751
_^attempted^to^conclude	0.00751
_^attempted^to^conclude^the	0.00751
_^is^interested	0.00751
_^is^interested^in	0.00751
_^is^interested^in^purchasing	0.00751
_^may^be	0.00751
bank^says^_	0.00751
bank^says^_^is	0.00751
bank^says^_^is^interested	0.00751
company^'s^operations^while^_	0.00751
operations^while^_	0.00751
operations^while^_^attempted	0.00751
operations^while^_^attempted^to	0.00751
says^_^is^interested	0.00751
says^_^is^interested^in	0.00751
while^_^attempted	0.00751
while^_^attempted^to	0.00751
while^_^attempted^to^conclude	0.00751
NE^says^_^has^a	0.00754
R=selling.5	0.00754
Radio^NE^says^_	0.00754
Radio^NE^says^_^has	0.00754
R~emerge	0.00754
R~salesperson	0.00754
R~suspects	0.00754
_^has^a^policy	0.00754
_^has^a^policy^against	0.00754
says^_^has^a	0.00754
says^_^has^a^policy	0.00754
L=deductibles.2	0.00755
R=generally.1	0.00755
R=pays.2	0.00755
R~catastrophe	0.00755
R~living	0.00755
R~pays	0.00755
R~tourists	0.00755
_^generally^pays	0.00755
_^generally^pays^only	0.00755
_^generally^pays^only^when	0.00755
and^high^deductibles^mean^_	0.00755
deductibles^mean^_	0.00755
deductibles^mean^_^generally	0.00755
deductibles^mean^_^generally^pays	0.00755
high^deductibles^mean^_	0.00755
high^deductibles^mean^_^generally	0.00755
mean^_^generally	0.00755
mean^_^generally^pays	0.00755
mean^_^generally^pays^only	0.00755
R~assurance	0.00756
Exxon^said^_	0.00758
Exxon^said^_^will	0.00758
Exxon^said^_^will^build	0.00758
L=Exxon.2	0.00758
R~000-acre	0.00758
R~tract	0.00758
_^will^build^a^new	0.00758
,^and^he^makes^_	0.00759
_^,^with^a	0.00759
_^,^with^a^great	0.00759
_^will^raise^the	0.00759
_^will^raise^the^funds	0.00759
and^he^makes^_	0.00759
and^he^makes^_^,	0.00759
decided^how^_^will^raise	0.00759
he^makes^_	0.00759
he^makes^_^,	0.00759
he^makes^_^,^with	0.00759
how^_^will^raise	0.00759
how^_^will^raise^the	0.00759
makes^_^,	0.00759
makes^_^,^with	0.00759
makes^_^,^with^a	0.00759
--^and^that^_	0.00760
--^and^that^_^would	0.00760
R~resolved	0.00760
_^would^quickly	0.00760
_^would^quickly^make	0.00760
_^would^quickly^make^its	0.00760
and^that^_^would^quickly	0.00760
court^--^and^that^_	0.00760
that^_^would^quickly	0.00760
that^_^would^quickly^make	0.00760
0/0^after^_	0.00762
0/0^after^_^said	0.00762
0/0^after^_^said^it	0.00762
00^0/0^after^_	0.00762
00^0/0^after^_^said	0.00762
L=0/0.2	0.00762
L=unsuccessful.2	0.00762
R=pricing.4	0.00762
_^continues^with	0.00762
_^continues^with^its	0.00762
_^continues^with^its^pricing	0.00762
after^_^said	0.00762
after^_^said^it	0.00762
be^unsuccessful^if^_	0.00762
be^unsuccessful^if^_^continues	0.00762
if^_^continues	0.00762
if^_^continues^with	0.00762
if^_^continues^with^its	0.00762
to^00^0/0^after^_	0.00762
to^be^unsuccessful^if^_	0.00762
unsuccessful^if^_	0.00762
unsuccessful^if^_^continues	0.00762
unsuccessful^if^_^continues^with	0.00762
,^_^left	0.00764
,^_^left^grease	0.00764
,^_^left^grease^marks	0.00764
,^he^complains^,^_	0.00764
R=grease.2	0.00764
R=his.5	0.00764
R=innovative.5	0.00764
R=junk.3	0.00764
R=left.1	0.00764
R=marks.3	0.00764
R~carpet	0.00764
R~emissions	0.00764
R~grease	0.00764
R~innovative	0.00764
R~market-based	0.00764
R~polluters	0.00764
_^also^would^junk	0.00764
_^also^would^junk^an	0.00764
_^left^grease	0.00764
_^left^grease^marks	0.00764
_^left^grease^marks^on	0.00764
complains^,^_	0.00764
complains^,^_^left	0.00764
complains^,^_^left^grease	0.00764
he^complains^,^_	0.00764
he^complains^,^_^left	0.00764
,^_^could	0.00765
_^will^acquire^the	0.00765
said^_^will^acquire^the	0.00765
R=third-quarter.4	0.00766
R=assets.4	0.00768
,^which^_^advertises	0.00770
,^which^_^advertises^for	0.00770
NE^machine^,^which^_	0.00770
R=advertises.1	0.00770
R=balancing.5	0.00770
R=everything.3	0.00770
R~00-month	0.00770
R~advertises	0.00770
R~bar	0.00770
R~checkbook	0.00770
R~karaoke	0.00770
R~singing	0.00770
_^advertises^for	0.00770
_^advertises^for^everything	0.00770
_^advertises^for^everything^from	0.00770
machine^,^which^_	0.00770
machine^,^which^_^advertises	0.00770
which^_^advertises	0.00770
which^_^advertises^for	0.00770
which^_^advertises^for^everything	0.00770
Georgia^NE^said^_	0.00772
Georgia^NE^said^_^has	0.00772
It^said^simply^that^_	0.00772
R=below.2	0.00772
R=boost.2	0.00772
R=eliminated.3	0.00772
_^has^not^eliminated	0.00772
_^has^not^eliminated^any	0.00772
_^will^boost	0.00772
_^will^boost^its	0.00772
_^will^boost^its^NE	0.00772
said^_^has^not^eliminated	0.00772
said^simply^that^_	0.00772
said^simply^that^_^will	0.00772
simply^that^_	0.00772
simply^that^_^will	0.00772
simply^that^_^will^boost	0.00772
that^_^will^boost	0.00772
that^_^will^boost^its	0.00772
L=stress.2	0.00773
R=finally.1	0.00773
R=team.5	0.00773
R~finally	0.00773
_^finally^has	0.00773
_^finally^has^``	0.00773
_^finally^has^``^a	0.00773
left^to^stress^that^_	0.00773
stress^that^_	0.00773
stress^that^_^finally	0.00773
stress^that^_^finally^has	0.00773
that^_^finally	0.00773
that^_^finally^has	0.00773
that^_^finally^has^``	0.00773
to^stress^that^_	0.00773
to^stress^that^_^finally	0.00773
L=Shearson.2	0.00777
R=accept.2	0.00777
R=taped.2	0.00777
R~commodities	0.00777
R~desks	0.00777
Shearson^says^_	0.00777
Shearson^says^_^has	0.00777
Shearson^says^_^has^taped	0.00777
_^has^taped	0.00777
_^has^taped^some	0.00777
_^has^taped^some^of	0.00777
says^_^has^taped	0.00777
says^_^has^taped^some	0.00777
,^_^said^,	0.00778
,^_^said^,^citing	0.00778
NE^capital^_	0.00778
NE^capital^_^(	0.00778
NE^capital^_^(^NE	0.00778
R=).3	0.00778
R=citing.3	0.00778
R=lack.5	0.00778
R=needs.4	0.00778
R=seeks.1	0.00778
R~citing	0.00778
_^(^NE	0.00778
_^(^NE^)	0.00778
_^(^NE^)^needs	0.00778
_^said^,^citing	0.00778
_^said^,^citing^the	0.00778
``^NE^capital^_	0.00778
``^NE^capital^_^(	0.00778
capital^_^(	0.00778
capital^_^(^NE	0.00778
capital^_^(^NE^)	0.00778
months^,^_	0.00778
months^,^_^said	0.00778
months^,^_^said^,	0.00778
past^six^months^,^_	0.00778
six^months^,^_	0.00778
six^months^,^_^said	0.00778
R~hurricane	0.00782
R~relief	0.00782
R=upgrade.5	0.00783
R~upgrade	0.00783
_^must^spend	0.00783
_^must^spend^money	0.00783
_^must^spend^money^to	0.00783
a^time^when^_^must	0.00783
time^when^_^must	0.00783
time^when^_^must^spend	0.00783
when^_^must	0.00783
when^_^must^spend	0.00783
when^_^must^spend^money	0.00783
L=estimates.2	0.00784
NE^estimates^that^_	0.00784
NE^estimates^that^_^will	0.00784
NE^said^_^will^not	0.00784
R~assuming	0.00784
_^will^have^to^raise	0.00784
estimates^that^_	0.00784
estimates^that^_^will	0.00784
estimates^that^_^will^have	0.00784
that^_^will^have	0.00784
that^_^will^have^to	0.00784
the^NE^estimates^that^_	0.00784
L=allowed.1	0.00787
L=flinging.1	0.00787
R=drill.2	0.00787
R=onto.2	0.00787
R=porch.4	0.00787
R~onto	0.00787
R~porch	0.00787
_^to^drill	0.00787
_^to^drill^the	0.00787
_^to^drill^the^NE	0.00787
_^up^onto	0.00787
_^up^onto^the	0.00787
_^up^onto^the^porch	0.00787
allowed^_^to	0.00787
allowed^_^to^drill	0.00787
allowed^_^to^drill^the	0.00787
flinging^_^up	0.00787
flinging^_^up^onto	0.00787
flinging^_^up^onto^the	0.00787
newsprint^to^flinging^_	0.00787
newsprint^to^flinging^_^up	0.00787
rights^that^allowed^_	0.00787
rights^that^allowed^_^to	0.00787
that^allowed^_	0.00787
that^allowed^_^to	0.00787
that^allowed^_^to^drill	0.00787
the^newsprint^to^flinging^_	0.00787
the^rights^that^allowed^_	0.00787
to^flinging^_	0.00787
to^flinging^_^up	0.00787
to^flinging^_^up^onto	0.00787
R~old	0.00788
,^NE^agreed^that^_	0.00789
L=agreed.2	0.00789
NE^agreed^that^_	0.00789
NE^agreed^that^_^will	0.00789
R~remedies	0.00789
_^will^not^exercise	0.00789
_^will^not^exercise^its	0.00789
agreed^that^_	0.00789
agreed^that^_^will	0.00789
agreed^that^_^will^not	0.00789
that^_^will^not^exercise	0.00789
NE^NE^also^said^_	0.00790
NE^also^said^_^would	0.00790
R=altogether.5	0.00790
R=arbitrage.4	0.00790
R=index.3	0.00790
R~arbitrager	0.00790
_^would^cease	0.00790
_^would^cease^index	0.00790
_^would^cease^index^arbitrage	0.00790
also^said^_^would^cease	0.00790
said^_^would^cease	0.00790
said^_^would^cease^index	0.00790
said^in^NE^_	0.00792
L=community.2	0.00793
NE^financial^community^because^_	0.00793
R=drive.3	0.00793
R~rival	0.00793
R~wanted	0.00793
_^tends^to^drive	0.00793
_^tends^to^drive^securities	0.00793
because^_^tends	0.00793
because^_^tends^to	0.00793
because^_^tends^to^drive	0.00793
community^because^_	0.00793
community^because^_^tends	0.00793
community^because^_^tends^to	0.00793
financial^community^because^_	0.00793
financial^community^because^_^tends	0.00793
R~job	0.00794
The^company^said^_^would	0.00794
R=cut.1	0.00795
R=restructure.3	0.00795
said^_^cut	0.00795
NE^NE^said^_^signed	0.00797
NE^said^_^signed	0.00797
NE^said^_^signed^a	0.00797
R=retained.1	0.00804
said^_^retained	0.00804
R=cash.4	0.00805
_^also^said^the	0.00805
_^also^said^the^cash	0.00805
_^will^build	0.00805
_^will^build^a	0.00805
said^_^will^build	0.00805
said^_^will^build^a	0.00805
R=apples.5	0.00806
R=purchase.2	0.00806
R=ripens.1	0.00806
R~apples	0.00806
R~ripens	0.00806
_^may^purchase	0.00806
_^ripens^later	0.00806
_^ripens^later^than	0.00806
_^ripens^later^than^most	0.00806
said^_^may^purchase	0.00806
,^said^_^is^ready	0.00807
R=demands.5	0.00807
R=ready.2	0.00807
R~demands	0.00807
R~shorter	0.00807
R~strikes	0.00807
_^is^ready	0.00807
_^is^ready^to	0.00807
_^is^ready^to^back	0.00807
said^_^is^ready	0.00807
said^_^is^ready^to	0.00807
,^although^_^remains	0.00808
,^although^_^remains^below	0.00808
L=securities.1	0.00808
NE^,^although^_^remains	0.00808
_^remains^below	0.00808
_^remains^below^00	0.00808
_^remains^below^00^%	0.00808
although^_^remains	0.00808
although^_^remains^below	0.00808
although^_^remains^below^00	0.00808
in^NE^,^although^_	0.00808
NE^NE^has^said^_	0.00809
R=save.2	0.00810
R=operations.4	0.00811
R=shares.3	0.00811
,^_^allowed	0.00812
,^_^allowed^NE	0.00812
,^_^allowed^NE^to	0.00812
0-0^vote^,^_^allowed	0.00812
L=complains.2	0.00812
R=allowed.1	0.00812
R=offering.5	0.00812
R~packages	0.00812
R~rejecting	0.00812
_^allowed^NE	0.00812
_^allowed^NE^to	0.00812
_^allowed^NE^to^continue	0.00812
a^0-0^vote^,^_	0.00812
vote^,^_^allowed	0.00812
vote^,^_^allowed^NE	0.00812
R=continue.5	0.00813
Fibreboard^NE^said^_	0.00815
Fibreboard^NE^said^_^completed	0.00815
L=agreeing.2	0.00815
R=found.2	0.00815
R=reported.4	0.00815
R=rising.4	0.00815
R~approximately	0.00815
R~timberland	0.00815
_^also^found	0.00815
_^also^found^them	0.00815
_^also^found^them^rising	0.00815
_^completed^the^previously	0.00815
_^completed^the^previously^reported	0.00815
_^would^not^make	0.00815
_^would^not^make^an	0.00815
agreeing^that^_	0.00815
agreeing^that^_^would	0.00815
agreeing^that^_^would^not	0.00815
information^without^agreeing^that^_	0.00815
said^_^completed^the^previously	0.00815
that^_^would^not	0.00815
that^_^would^not^make	0.00815
without^agreeing^that^_	0.00815
without^agreeing^that^_^would	0.00815
%^_^reached	0.00816
%^_^reached^in	0.00816
%^_^reached^in^NE	0.00816
0.0^%^_	0.00816
0.0^%^_^reached	0.00816
0.0^%^_^reached^in	0.00816
_^reached^in	0.00816
_^reached^in^NE	0.00816
_^reached^in^NE^.	0.00816
below^the^0.0^%^_	0.00816
the^0.0^%^_	0.00816
the^0.0^%^_^reached	0.00816
R~reductions	0.00820
NE^and^made^_	0.00821
NE^and^made^_^a	0.00821
R=midsized.2	0.00821
_^a^midsized	0.00821
_^a^midsized^car	0.00821
_^a^midsized^car^.	0.00821
and^made^_^a	0.00821
and^made^_^a^midsized	0.00821
made^_^a	0.00821
made^_^a^midsized	0.00821
made^_^a^midsized^car	0.00821
the^NE^and^made^_	0.00821
L=blinked.2	0.00823
NE^blinked^before^_	0.00823
NE^blinked^before^_^could	0.00823
R=court.4	0.00823
_^could^go	0.00823
_^could^go^to	0.00823
_^could^go^to^court	0.00823
before^_^could^go	0.00823
before^_^could^go^to	0.00823
blinked^before^_	0.00823
blinked^before^_^could	0.00823
blinked^before^_^could^go	0.00823
but^NE^blinked^before^_	0.00823
,^while^_^lost	0.00825
,^while^_^lost^$	0.00825
R~property/casualty	0.00825
_^lost^$	0.00825
_^lost^$^0.0	0.00825
_^lost^$^0.0^million	0.00825
latest^quarter^,^while^_	0.00825
quarter^,^while^_	0.00825
quarter^,^while^_^lost	0.00825
while^_^lost	0.00825
while^_^lost^$	0.00825
while^_^lost^$^0.0	0.00825
,^rolling^_	0.00826
,^rolling^_^up	0.00826
,^rolling^_^up^and	0.00826
L=rolling.1	0.00826
NE^says^_^is^the	0.00826
R=cramming.3	0.00826
_^is^the^first^with	0.00826
_^up^and	0.00826
_^up^and^cramming	0.00826
_^up^and^cramming^it	0.00826
computers^,^NE^says^_	0.00826
it^,^rolling^_	0.00826
it^,^rolling^_^up	0.00826
of^it^,^rolling^_	0.00826
rolling^_^up	0.00826
rolling^_^up^and	0.00826
rolling^_^up^and^cramming	0.00826
says^_^is^the	0.00826
says^_^is^the^first	0.00826
NE^that^_^intends^``	0.00827
_^intends^``	0.00827
_^intends^``^to	0.00827
_^intends^``^to^go	0.00827
that^_^intends^``	0.00827
that^_^intends^``^to	0.00827
then^wrote^NE^that^_	0.00827
wrote^NE^that^_	0.00827
wrote^NE^that^_^intends	0.00827
,^which^ties^_	0.00828
,^which^ties^_^to	0.00828
L=ties.1	0.00828
_^to^NE^NE^as	0.00828
interest^,^which^ties^_	0.00828
ties^_^to	0.00828
ties^_^to^NE	0.00828
ties^_^to^NE^NE	0.00828
which^ties^_	0.00828
which^ties^_^to	0.00828
which^ties^_^to^NE	0.00828
R=approval.5	0.00831
R=discovered.1	0.00831
,^and^selling^_	0.00833
,^and^selling^_^when	0.00833
R=climbs.4	0.00833
R=price.3	0.00833
R=when.1	0.00833
R~climbs	0.00833
_^when^the	0.00833
_^when^the^price	0.00833
_^when^the^price^climbs	0.00833
and^selling^_^when	0.00833
and^selling^_^when^the	0.00833
cents^,^and^selling^_	0.00833
selling^_^when	0.00833
selling^_^when^the	0.00833
selling^_^when^the^price	0.00833
L=sugar.1	0.00834
R=earn.2	0.00834
R=export.5	0.00834
R=headquarters.5	0.00834
_^can^earn	0.00834
_^can^earn^on	0.00834
_^can^earn^on^the	0.00834
high^price^of^sugar^_	0.00834
of^sugar^_	0.00834
of^sugar^_^can	0.00834
of^sugar^_^can^earn	0.00834
price^of^sugar^_	0.00834
price^of^sugar^_^can	0.00834
sugar^_^can	0.00834
sugar^_^can^earn	0.00834
sugar^_^can^earn^on	0.00834
R=cuts.2	0.00835
R=delivery.4	0.00835
R=grain.5	0.00835
R~conceptions	0.00835
R~provider	0.00835
_^}^cuts	0.00835
_^}^cuts^against	0.00835
_^}^cuts^against^the	0.00835
and^{^_	0.00835
and^{^_^}	0.00835
and^{^_^}^cuts	0.00835
involves^trade-offs^and^{^_	0.00835
trade-offs^and^{^_	0.00835
trade-offs^and^{^_^}	0.00835
{^_^}^cuts	0.00835
{^_^}^cuts^against	0.00835
NE^_^has	0.00836
R=insurance.2	0.00836
R=profit.3	0.00836
R=reflected.4	0.00836
R~reflected	0.00836
_^said^insurance	0.00836
_^said^insurance^profit	0.00836
_^said^insurance^profit^reflected	0.00836
,^said^_^has	0.00837
R~lawsuits	0.00837
R=outbid.5	0.00838
R~outbid	0.00838
_^would^be^prepared	0.00838
_^would^be^prepared^to	0.00838
after^another^concern^said^_	0.00838
another^concern^said^_	0.00838
another^concern^said^_^would	0.00838
concern^said^_^would	0.00838
concern^said^_^would^be	0.00838
said^_^would^be^prepared	0.00838
,^cleansing^_	0.00839
,^cleansing^_^of	0.00839
,^cleansing^_^of^past	0.00839
L=cleansing.1	0.00839
L=sold.1	0.00839
NE^,^cleansing^_	0.00839
NE^,^cleansing^_^of	0.00839
NE^NE^and^sold^_	0.00839
NE^and^sold^_	0.00839
NE^and^sold^_^as	0.00839
R=00th-century.3	0.00839
R=original.4	0.00839
R=sins.3	0.00839
R~00th-century	0.00839
R~antique	0.00839
R~sins	0.00839
_^as^a^00th-century	0.00839
_^as^a^00th-century^original	0.00839
_^of^past	0.00839
_^of^past^sins	0.00839
_^of^past^sins^.	0.00839
and^sold^_	0.00839
and^sold^_^as	0.00839
and^sold^_^as^a	0.00839
cleansing^_^of	0.00839
cleansing^_^of^past	0.00839
cleansing^_^of^past^sins	0.00839
sold^_^as	0.00839
sold^_^as^a	0.00839
sold^_^as^a^00th-century	0.00839
the^NE^,^cleansing^_	0.00839
L=advocates.2	0.00841
L=market.2	0.00841
R=liquidity.2	0.00841
R=radical-moderate.4	0.00841
R~family	0.00841
R~radical-moderate	0.00841
_^added^liquidity	0.00841
_^added^liquidity^and	0.00841
_^added^liquidity^and^people	0.00841
_^calls^a	0.00841
_^calls^a^``	0.00841
_^calls^a^``^radical-moderate	0.00841
_^is^prepared^to^make	0.00841
advocates^what^_	0.00841
advocates^what^_^calls	0.00841
advocates^what^_^calls^a	0.00841
article^advocates^what^_	0.00841
article^advocates^what^_^calls	0.00841
because^_^added	0.00841
because^_^added^liquidity	0.00841
because^_^added^liquidity^and	0.00841
bull^market^because^_	0.00841
bull^market^because^_^added	0.00841
company^has^said^_^is	0.00841
has^said^_^is^prepared	0.00841
market^because^_	0.00841
market^because^_^added	0.00841
market^because^_^added^liquidity	0.00841
pre-crash^bull^market^because^_	0.00841
said^_^is^prepared	0.00841
said^_^is^prepared^to	0.00841
the^article^advocates^what^_	0.00841
what^_^calls^a	0.00841
what^_^calls^a^``	0.00841
Britain^said^_	0.00842
Britain^said^_^would	0.00842
Britain^said^_^would^waive	0.00842
L=Britain.2	0.00842
R=around.3	0.00842
R=golden.5	0.00842
R=waive.2	0.00842
R~suitor	0.00842
R~waive	0.00842
_^to^go	0.00842
_^to^go^around	0.00842
_^to^go^around^.	0.00842
_^would^waive	0.00842
_^would^waive^its	0.00842
_^would^waive^its^``	0.00842
is^less^of^_	0.00842
is^less^of^_^to	0.00842
less^of^_	0.00842
less^of^_^to	0.00842
less^of^_^to^go	0.00842
of^_^to^go	0.00842
of^_^to^go^around	0.00842
said^_^would^waive	0.00842
said^_^would^waive^its	0.00842
there^is^less^of^_	0.00842
But^_^said^that^its	0.00843
R=consumer.4	0.00843
R~performed	0.00843
_^said^that^its	0.00843
_^said^that^its^consumer	0.00843
Fujitsu^said^_	0.00844
L=Fujitsu.2	0.00844
_^received^a	0.00846
'^lawsuits^while^_^attempts	0.00847
L=smaller.2	0.00847
R=attempts.1	0.00847
R=fails.1	0.00847
R=highly.2	0.00847
R=regards.1	0.00847
R~fails	0.00847
R~regards	0.00847
_^attempts^to	0.00847
_^attempts^to^work	0.00847
_^attempts^to^work^out	0.00847
_^fails^to	0.00847
_^regards^highly	0.00847
_^regards^highly^.	0.00847
firms^_^regards	0.00847
firms^_^regards^highly	0.00847
firms^_^regards^highly^.	0.00847
lawsuits^while^_^attempts	0.00847
lawsuits^while^_^attempts^to	0.00847
number^of^smaller^firms^_	0.00847
of^smaller^firms^_	0.00847
of^smaller^firms^_^regards	0.00847
smaller^firms^_	0.00847
smaller^firms^_^regards	0.00847
smaller^firms^_^regards^highly	0.00847
while^_^attempts	0.00847
while^_^attempts^to	0.00847
while^_^attempts^to^work	0.00847
L=add.1	0.00848
R=collection.3	0.00848
_^to^their	0.00848
_^to^their^collection	0.00848
_^to^their^collection^.	0.00848
add^_^to	0.00848
add^_^to^their	0.00848
add^_^to^their^collection	0.00848
astronomical^price^to^add^_	0.00848
price^to^add^_	0.00848
price^to^add^_^to	0.00848
to^add^_	0.00848
to^add^_^to	0.00848
to^add^_^to^their	0.00848
_^is^seeking	0.00849
said^_^is^seeking	0.00849
L=determine.2	0.00851
L=projected.2	0.00851
NE^has^projected^that^_	0.00851
R=appeal.2	0.00851
R=between.3	0.00851
_^can^appeal	0.00851
_^can^appeal^.	0.00851
_^will^require^between	0.00851
_^will^require^between^$	0.00851
determine^if^_	0.00851
determine^if^_^can	0.00851
determine^if^_^can^appeal	0.00851
has^projected^that^_	0.00851
has^projected^that^_^will	0.00851
if^_^can	0.00851
if^_^can^appeal	0.00851
if^_^can^appeal^.	0.00851
projected^that^_	0.00851
projected^that^_^will	0.00851
projected^that^_^will^require	0.00851
ruling^to^determine^if^_	0.00851
that^_^will^require	0.00851
that^_^will^require^between	0.00851
to^determine^if^_	0.00851
to^determine^if^_^can	0.00851
L=sac.2	0.00852
R=difficult.4	0.00852
R=find.2	0.00852
_^will^find	0.00852
_^will^find^it	0.00852
_^will^find^it^difficult	0.00852
cul^de^sac^that^_	0.00852
de^sac^that^_	0.00852
de^sac^that^_^will	0.00852
sac^that^_	0.00852
sac^that^_^will	0.00852
sac^that^_^will^find	0.00852
that^_^will^find	0.00852
that^_^will^find^it	0.00852
NE^says^_^has	0.00854
R=indicates.2	0.00854
R=net.5	0.00854
R=were.2	0.00854
R~indicates	0.00854
R~lending	0.00854
R~regular-season	0.00854
_^also^indicates	0.00854
_^also^indicates^a	0.00854
_^also^indicates^a^$	0.00854
R=back.4	0.00856
R=source.5	0.00856
,^said^_^expects^to	0.00857
L=through.2	0.00858
R=outside.2	0.00858
R=primarily.5	0.00858
R=reimbursed.1	0.00858
R=vendors.3	0.00858
R~reimbursed	0.00858
_^reimbursed^outside	0.00858
_^reimbursed^outside^vendors	0.00858
_^reimbursed^outside^vendors^--	0.00858
payment^system^through^which^_	0.00858
system^through^which^_	0.00858
system^through^which^_^reimbursed	0.00858
through^which^_	0.00858
through^which^_^reimbursed	0.00858
through^which^_^reimbursed^outside	0.00858
which^_^reimbursed	0.00858
which^_^reimbursed^outside	0.00858
which^_^reimbursed^outside^vendors	0.00858
L=ally.2	0.00859
R=battles.1	0.00859
R=concerns.5	0.00859
R=electronic.4	0.00859
R=established.3	0.00859
_^battles^more	0.00859
_^battles^more^established	0.00859
_^battles^more^established^electronic	0.00859
ally^as^_	0.00859
ally^as^_^battles	0.00859
ally^as^_^battles^more	0.00859
as^_^battles	0.00859
as^_^battles^more	0.00859
as^_^battles^more^established	0.00859
more^ally^as^_	0.00859
more^ally^as^_^battles	0.00859
one^more^ally^as^_	0.00859
L=inform.1	0.00860
The^NE^NE^said^_	0.00860
_^within^00	0.00860
_^within^00^hours	0.00860
_^within^00^hours^of	0.00860
administration^to^inform^_	0.00860
administration^to^inform^_^within	0.00860
inform^_^within	0.00860
inform^_^within^00	0.00860
inform^_^within^00^hours	0.00860
the^administration^to^inform^_	0.00860
to^inform^_	0.00860
to^inform^_^within	0.00860
to^inform^_^within^00	0.00860
,^_^has^agreed	0.00862
,^_^has^agreed^to	0.00862
R=nearly.5	0.00862
billion^of^debt^,^_	0.00862
debt^,^_	0.00862
debt^,^_^has	0.00862
debt^,^_^has^agreed	0.00862
of^debt^,^_	0.00862
of^debt^,^_^has	0.00862
L=agency.2	0.00863
R=monitored.1	0.00863
R~advertised	0.00863
R~monitored	0.00863
The^agency^said^_	0.00863
The^agency^said^_^monitored	0.00863
_^monitored^NE	0.00863
_^monitored^NE^&	0.00863
_^monitored^NE^&^NE	0.00863
agency^said^_	0.00863
agency^said^_^monitored	0.00863
agency^said^_^monitored^NE	0.00863
said^_^monitored	0.00863
said^_^monitored^NE	0.00863
said^_^monitored^NE^&	0.00863
R~industrial	0.00864
R=return.4	0.00865
R~one-inch	0.00865
_^provides^a	0.00865
_^provides^a^good	0.00865
_^provides^a^good^return	0.00865
as^_^provides	0.00865
as^_^provides^a	0.00865
as^_^provides^a^good	0.00865
as^long^as^_^provides	0.00865
long^as^_^provides	0.00865
long^as^_^provides^a	0.00865
steel^as^long^as^_	0.00865
000^million^mortgage-securities^trust^_	0.00867
L=bid.1	0.00867
L=mortgage-securities.2	0.00867
L=trust.1	0.00867
NE^filed^a^bid^_	0.00867
_^created^for	0.00867
_^created^for^NE	0.00867
_^created^for^NE^investors	0.00867
a^bid^_	0.00867
a^bid^_^valued	0.00867
a^bid^_^valued^at	0.00867
bid^_^valued	0.00867
bid^_^valued^at	0.00867
bid^_^valued^at^$	0.00867
filed^a^bid^_	0.00867
filed^a^bid^_^valued	0.00867
million^mortgage-securities^trust^_	0.00867
million^mortgage-securities^trust^_^created	0.00867
mortgage-securities^trust^_	0.00867
mortgage-securities^trust^_^created	0.00867
mortgage-securities^trust^_^created^for	0.00867
trust^_^created	0.00867
trust^_^created^for	0.00867
trust^_^created^for^NE	0.00867
that^_^expects^to	0.00868
L=success.2	0.00869
R=trading.2	0.00869
R~lots	0.00869
_^starts^trading	0.00869
_^starts^trading^000	0.00869
_^starts^trading^000^to	0.00869
a^success^if^_	0.00869
a^success^if^_^starts	0.00869
considered^a^success^if^_	0.00869
if^_^starts	0.00869
if^_^starts^trading	0.00869
if^_^starts^trading^000	0.00869
success^if^_	0.00869
success^if^_^starts	0.00869
success^if^_^starts^trading	0.00869
,^pointing^out^that^_	0.00870
R=annual.5	0.00870
R=exceeds.1	0.00870
R~capitalization	0.00870
R~exceeds	0.00870
_^exceeds^the	0.00870
_^exceeds^the^company	0.00870
_^exceeds^the^company^'s	0.00870
out^that^_	0.00870
out^that^_^exceeds	0.00870
out^that^_^exceeds^the	0.00870
pointing^out^that^_	0.00870
pointing^out^that^_^exceeds	0.00870
that^_^exceeds	0.00870
that^_^exceeds^the	0.00870
that^_^exceeds^the^company	0.00870
a^time^when^_	0.00871
at^a^time^when^_	0.00871
time^when^_	0.00871
R~ties	0.00872
_^also^said^that^it	0.00872
_^was^acting	0.00872
_^was^acting^to	0.00872
_^was^acting^to^protect	0.00872
in^its^statement^that^_	0.00872
its^statement^that^_	0.00872
its^statement^that^_^was	0.00872
statement^that^_^was	0.00872
statement^that^_^was^acting	0.00872
that^_^was^acting	0.00872
that^_^was^acting^to	0.00872
;^_^reported	0.00873
;^_^reported^revenue	0.00873
;^_^reported^revenue^of	0.00873
NE^;^_^reported	0.00873
